SubjNo,gender,Location,Exp,YOT,MOT,DOT,YOB,MOB,DOB,Age.Months,Age.yrs,Age,Eng. Mono,langs,WordType,List,question.number,Order,trial type,LabelType,TriadType,regularity,animacy,Correct,UnrelatedChoice,Direction,Sequence ,Exclude,Comments,
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,4,10,critical,Same Label,Chicken,,,Y,0,L,1,,because they're both chicken,
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,8,11,critical,Different Label,Glass,,,Y,0,R,2,,they have the same pattern,
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,12,12,critical,Same Label,Horse,,,Y,0,L,1,,they're both horses,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,A,,training,Same Label,,,,Yes,0,R,2,,,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,B,,training,Different Label,,,,Yes,0,R,2,,,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,1,1,critical,Different Label,Chicken,,,No,1,L,1,,"in critical question, said ""yeah"" to 1st option, but changed answer once 2nd option was stated",
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,5,2,critical,Same Label,Glass,,,No,1,R,2,,,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,9,3,critical,Different Label,Horse,,,Yes,0,R,2,,,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,2,4,critical,Same Label,Chicken,,,Yes,0,L,1,,,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,6,5,critical,Different Label,Glass,,,Yes,0,R,2,,,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,10,6,critical,Same Label,Horse,,,Yes,0,L,1,,,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,3,7,critical,Different Label,Chicken,,,Yes,0,R,2,,,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,7,8,critical,Same Label,Glass,,,No,1,R,2,,,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,11,9,critical,Different Label,Horse,,,Yes,0,R,2,,,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,4,10,critical,Same Label,Chicken,,,Yes,0,L,1,,,
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,8,11,critical,Different Label,Glass,,,Yes,0,R,2,,"in critical question, said ""yeah"" to 1st option, but changed answer once 2nd option was stated",
L071815-EZ,M,MUS,JF,2015,7,18,2012,5,29,38,3.13652968,3,Yes,0,Non-Polysemous,1B,12,12,critical,Same Label,Horse,,,No,1,R,2,,,
