SubjNo,gender,Location,Exp,YOT,MOT,DOT,YOB,MOB,DOB,Age.Months,Age.yrs,Age,Eng. Mono,langs,WordType,List,question.number,Order,trial type,LabelType,TriadType,regularity,animacy,Correct,UnrelatedChoice,Direction,Sequence ,Exclude,Comments,Expln
L081315-AM,M,MUS,PP,2015,8,13,2011,6,7,50.19726027,4.183105023,4,Yes,0,Non-Polysemous,1A,10,6,Critical,Different,Horse,,,Yes,0,R,1,No,,None
L081315-AM,M,MUS,PP,2015,8,13,2011,6,7,50.19726027,4.183105023,4,Yes,0,Non-Polysemous,1A,3,7,Critical,Same,Chicken,,,No,1,L,1,No,,None
L081315-AM,M,MUS,PP,2015,8,13,2011,6,7,50.19726027,4.183105023,4,Yes,0,Non-Polysemous,1A,7,8,Critical,Different,Glass,,,No,1,L,1,No,Experimenter switched images for windowpane and plastic,None
L081315-AM,M,MUS,PP,2015,8,13,2011,6,7,50.19726027,4.183105023,4,Yes,0,Non-Polysemous,1A,11,9,Critical,Same,Horse,,,Yes,0,R,2,No,,None
L081315-AM,M,MUS,PP,2015,8,13,2011,6,7,50.19726027,4.183105023,4,Yes,0,Non-Polysemous,1A,4,10,Critical,Different,Chicken,,,No,1,R,2,No,,None
L081315-AM,M,MUS,PP,2015,8,13,2011,6,7,50.19726027,4.183105023,4,Yes,0,Non-Polysemous,1A,8,11,Critical,Same,Glass,,,Yes,0,L,2,No,,None
L081315-AM,M,MUS,PP,2015,8,13,2011,6,7,50.19726027,4.183105023,4,Yes,0,Non-Polysemous,1A,12,12,Critical,Different,Horse,,,Yes,0,L,1,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,A,,Training,Same,,,,Yes,0,R,2,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,B,,Training,Different,,,,Yes,0,R,2,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,12,1,Critical,Different,Horse,Regular,Animate,No,0,R,2,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,8,2,Critical,Same,Glass,Irregular,Inanimate,Yes,1,R,2,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,4,3,Critical,Different,Chicken,Regular,Animate,Yes,1,L,1,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,11,4,Critical,Same,Horse,Regular,Animate,No,0,L,1,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,7,5,Critical,Different,Glass,Irregular,Inanimate,Yes,1,L,1,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,3,6,Critical,Same,Chicken,Regular,Animate,No,0,L,1,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,10,7,Critical,Different,Horse,Regular,Animate,Yes,1,L,1,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,6,8,Critical,Same,Glass,Irregular,Inanimate,Yes,1,R,2,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,2,9,Critical,Different,Chicken,Regular,Animate,No,0,R,2,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,9,10,Critical,Same,Horse,Regular,Animate,No,0,L,1,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,5,11,Critical,Different,Glass,Irregular,Inanimate,Yes,1,L,1,No,,None
L081315-MP,M,MUS,PP,2015,8,13,2012,1,19,42.80273973,3.566894977,3,No,"Eng, Spanish",Polysemous,1A Backwards,1,12,Critical,Same,Chicken,Regular,Animate,No,0,L,1,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,A,,Training,Same,,,,Yes,0,R,2,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,B,,Training,Different,,,,No,1,L,1,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,1,1,Critical,Different,Chicken,,,No,1,R,1,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,5,2,Critical,Same,Glass,,,Yes,0,L,1,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,9,3,Critical,Different,Horse,,,No,1,L,1,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,2,4,Critical,Same,Chicken,,,Yes,0,L,1,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,6,5,Critical,Different,Glass,,,Yes,0,R,2,Yes,"Experimenter said ""glass"" at first, but then switched to ""windowpane""",None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,10,6,Critical,Same,Horse,,,Yes,0,L,1,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,3,7,Critical,Different,Chicken,,,No,1,L,1,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,7,8,Critical,Same,Glass,,,No,1,R,2,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,11,9,Critical,Different,Horse,,,Yes,0,R,2,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,4,10,Critical,Same,Chicken,,,No,1,R,2,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,8,11,Critical,Different,Glass,,,No,1,L,1,No,,None
L101015-CM,F,MUS,PP,2015,10,10,2012,2,26,43.4739726,3.62283105,3,Yes,0,Non-Polysemous,1B,12,12,Critical,Same,Horse,,,Yes,0,L,1,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,A,,Training,Same,,,,No,1,L,1,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,B,,Training,Different,,,,Yes,0,R,2,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,12,1,Critical,Different,Horse,Regular,Animate,Yes,1,L,1,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,8,2,Critical,Same,Glass,Irregular,Inanimate,Yes,1,R,2,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,4,3,Critical,Different,Chicken,Regular,Animate,No,0,R,2,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,11,4,Critical,Same,Horse,Regular,Animate,Yes,1,R,2,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,7,5,Critical,Different,Glass,Irregular,Inanimate,No,0,R,2,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,3,6,Critical,Same,Chicken,Regular,Animate,Yes,1,R,2,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,10,7,Critical,Different,Horse,Regular,Animate,Yes,1,L,1,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,6,8,Critical,Same,Glass,Irregular,Inanimate,No,0,L,1,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,2,9,Critical,Different,Chicken,Regular,Animate,Yes,1,L,1,No,"""They keep the duck on the farm,"" at first",None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,9,10,Critical,Same,Horse,Regular,Animate,Yes,1,R,2,No,Watch video later!,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,5,11,Critical,Different,Glass,Irregular,Inanimate,Yes,1,L,1,No,,None
L101015-CW,M,MUS,PP,2015,10,10,2011,10,3,48.23013699,4.019178082,4,Yes,0,Polysemous,1A Backwards,1,12,Critical,Same,Chicken,Regular,Animate,Yes,1,R,2,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,A,,Training,Same,,,,Yes,0,R,2,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,B,,Training,Different,,,,Yes,0,R,2,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,1,1,Critical,Same,Chicken,,,Yes,0,R,2,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,5,2,Critical,Different,Glass,,,No,1,R,2,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,9,3,Critical,Same,Horse,,,No,1,R,1,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,2,4,Critical,Different,Chicken,,,No,1,R,2,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,6,5,Critical,Same,Glass,,,Yes,0,R,2,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,10,6,Critical,Different,Horse,,,No,1,L,2,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,3,7,Critical,Same,Chicken,,,Yes,0,R,2,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,7,8,Critical,Different,Glass,,,No,1,L,2,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,11,9,Critical,Same,Horse,,,Yes,0,R,2,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,4,10,Critical,Different,Chicken,,,Yes,0,L,1,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,8,11,Critical,Same,Glass,,,No,1,R,1,No,,None
L101015-JK2,F,MUS,PP,2015,10,10,2011,10,31,47.30958904,3.942465753,3,No,"Eng, minimal German",Non-Polysemous,1A,12,12,Critical,Different,Horse,,,No,1,R,2,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,A,,Training,Same,,,,Yes,0,R,2,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,B,,Training,Different,,,,No,1,L,1,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,12,1,Critical,Different,Horse,,,No,1,R,1,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,8,2,Critical,Same,Glass,,,No,1,L,2,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,4,3,Critical,Different,Chicken,,,Yes,0,L,2,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,11,4,Critical,Same,Horse,,,No,1,L,2,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,7,5,Critical,Different,Glass,,,Yes,0,L,2,No,Switched words initially,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,3,6,Critical,Same,Chicken,,,No,1,L,2,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,10,7,Critical,Different,Horse,,,No,1,R,1,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,6,8,Critical,Same,Glass,,,Yes,0,R,1,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,2,9,Critical,Different,Chicken,,,Yes,0,L,2,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,9,10,Critical,Same,Horse,,,No,1,L,2,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,5,11,Critical,Different,Glass,,,Yes,0,L,2,No,,None
L101115-HE,F,MUS,PP,2015,10,11,2011,11,7,47.13150685,3.927625571,3,Yes,0,Non-Polysemous,1A Backwards,1,12,Critical,Same,Chicken,,,No,1,L,2,No,,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,A,,Training,Same,,,,Yes,0,R,2,No,,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,B,,Training,Different,,,,Yes,0,R,2,No,,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,1,1,Critical,Different,Chicken,,,No,1,L,1,No,,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,5,2,Critical,Same,Glass,,,Yes,0,L,1,No,,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,9,3,Critical,Different,Horse,,,Yes,0,R,2,No,,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,2,4,Critical,Same,Chicken,,,No,1,R,2,No,Check video later!,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,6,5,Critical,Different,Glass,,,Yes,0,R,2,No,,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,10,6,Critical,Same,Horse,,,Yes,0,L,1,No,,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,3,7,Critical,Different,Chicken,,,No,1,L,1,No,Check video later!,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,7,8,Critical,Same,Glass,,,Yes,0,L,1,No,,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,11,9,Critical,Different,Horse,,,Yes,0,R,2,No,,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,4,10,Critical,Same,Chicken,,,No,1,R,2,No,Check video later!,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,8,11,Critical,Different,Glass,,,Yes,0,R,2,No,,None
L101115-MS,F,MUS,PP,2015,10,11,2012,1,11,45,3.75,3,Yes,0,Non-Polysemous,1B,12,12,Critical,Same,Horse,,,No,1,R,2,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,A,,Training,Same,,,,Yes,0,R,2,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,B,,Training,Different,,,,Yes,0,R,2,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,12,1,Critical,Different,Horse,,,Yes,0,L,2,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,8,2,Critical,Same,Glass,,,No,1,L,2,No,"Child said ""no"" to first half of question (""Do they take it with them on the spaceship?"") and then also selected the plastic",None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,4,3,Critical,Different,Chicken,,,No,1,R,1,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,11,4,Critical,Same,Horse,,,Yes,0,R,1,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,7,5,Critical,Different,Glass,,,Yes,0,L,2,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,3,6,Critical,Same,Chicken,,,Yes,0,R,1,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,10,7,Critical,Different,Horse,,,Yes,0,L,2,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,6,8,Critical,Same,Glass,,,Yes,0,R,1,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,2,9,Critical,Different,Chicken,,,Yes,0,L,2,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,9,10,Critical,Same,Horse,,,Yes,0,R,1,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,5,11,Critical,Different,Glass,,,Yes,0,L,2,No,,None
H101515-CL,M,MUS,PP,2015,10,14,2012,4,26,41.60547945,3.467123288,3,Yes,0,Non-Polysemous,1A Backwards,1,12,Critical,Same,Chicken,,,Yes,0,R,1,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,A,,training,Same,,,,Yes,0,R,2,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,B,,training,Different,,,,No,1,L,1,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,1,1,Critical,Different,Chicken,regular,animate,No,0,R,2,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,5,2,Critical,Same,Glass,irregular,inanimate,Yes,1,R,2,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,9,3,Critical,Different,Horse,regular,animate,Yes,1,L,1,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,2,4,Critical,Same,Chicken,regular,animate,Yes,1,R,2,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,6,5,Critical,Different,Glass,irregular,inanimate,No,0,R,2,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,10,6,Critical,Same,Horse,regular,animate,Yes,1,R,2,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,3,7,Critical,Different,Chicken,regular,animate,Yes,1,L,1,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,7,8,Critical,Same,Glass,irregular,inanimate,No,0,L,1,No,"experimenter started to say ""do you see this plastic"" when pointing at the second picture (instead of ""glass"") but quickly caught mistake and changed it",None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,11,9,Critical,Different,Horse,regular,animate,No,0,R,2,No,"child started to point to the zebra first, but then changed mind at last minute",None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,4,10,Critical,Same,Chicken,regular,animate,Yes,1,R,2,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,8,11,Critical,Different,Glass,irregular,inanimate ,Yes,1,L,1,No,,None
L101615-AW,M,MUS,JF,2015,10,16,2012,10,16,36,3,3,Yes,0,Polysemous,1B,12,12,Critical,Same,Horse,regular,animate,No,0,L,1,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,A,,training,Same,,,,Yes,0,R,2,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,B,,training,Different,,,,Yes,0,R,2,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,1,1,Critical,Same,Chicken,regular,animate,Yes,1,L,1,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,5,2,Critical,Different,Glass,irregular,inanimate,No,0,L,1,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,9,3,Critical,Same,Horse,regular,animate,Yes,1,L,1,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,2,4,Critical,Different,Chicken,regular,animate,Yes,1,R,2,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,6,5,Critical,Same,Glass,irregular,inanimate,No,0,R,2,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,10,6,Critical,Different,Horse,regular,animate,Yes,1,R,2,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,3,7,Critical,Same,Chicken,regular,animate,Yes,1,L,1,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,7,8,Critical,Different,Glass,irregular,inanimate,No,0,L,1,Yes,"This question should be excluded, it starts with ""Do you see this glass? And this cup? And this plastic?"" then the cup is referred to as glass in the next part of the question.",None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,11,9,Critical,Same,Horse,regular,animate,Yes,1,L,1,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,4,10,Critical,Different,Chicken,regular,animate,Yes,1,R,2,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,8,11,Critical,Same,Glass,irregular,inanimate,Yes,1,L,1,No,,None
L101615-LC,F,MUS,JF,2015,10,16,2012,1,30,44.53972603,3.711643836,3,Yes,0,Polysemous,1A,12,12,Critical,Different,Horse,regular,animate,Yes,1,R,2,No,,None
L101615-SE,F,MUS,JF,2015,10,16,2012,2,20,43.86849315,3.655707763,3,No,"Eng, some Hebrew/Spanish",Non-Polysemous,1B Backwards,A,,training,Same,,,,Yes,0,R,2,No,,None
L101615-SE,F,MUS,JF,2015,10,16,2012,2,20,43.86849315,3.655707763,3,No,"Eng, some Hebrew/Spanish",Non-Polysemous,1B Backwards,B,,training,Different,,,,Yes,0,R,2,No,,None
L101615-SE,F,MUS,JF,2015,10,16,2012,2,20,43.86849315,3.655707763,3,No,"Eng, some Hebrew/Spanish",Non-Polysemous,1B Backwards,12,1,Critical,Same,Horse,,,No,0,R,2,No,,None
L101615-SE,F,MUS,JF,2015,10,16,2012,2,20,43.86849315,3.655707763,3,No,"Eng, some Hebrew/Spanish",Non-Polysemous,1B Backwards,8,2,Critical,Different,Glass,,,No,1,R,2,No,,None
L101615-SE,F,MUS,JF,2015,10,16,2012,2,20,43.86849315,3.655707763,3,No,"Eng, some Hebrew/Spanish",Non-Polysemous,1B Backwards,4,3,Critical,Same,Chicken,,,Yes,0,R,2,No,,None
L101615-SE,F,MUS,JF,2015,10,16,2012,2,20,43.86849315,3.655707763,3,No,"Eng, some Hebrew/Spanish",Non-Polysemous,1B Backwards,11,4,Critical,Different,Horse,,,No,1,R,2,No,,None
L101615-SE,F,MUS,JF,2015,10,16,2012,2,20,43.86849315,3.655707763,3,No,"Eng, some Hebrew/Spanish",Non-Polysemous,1B Backwards,7,5,Critical,Same,Glass,,,Yes,0,R,2,No,,None
L101615-SE,F,MUS,JF,2015,10,16,2012,2,20,43.86849315,3.655707763,3,No,"Eng, some Hebrew/Spanish",Non-Polysemous,1B Backwards,3,6,Critical,Different,Chicken,,,No,1,R,2,No,,None
